iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
38,63,10,7,79.5,0.7667,1
38,64,10,7,83.0,0.7259,1
38,65,11,7,90.0,0.7333,1
38,66,10,8,74.0,0.7727,1
38,67,10,8,77.0,0.7074,1
38,68,10,8,78.0,0.5852,2
38,69,10,8,78.0,0.6815,1
38,70,11,8,85.5,0.6515,1
38,71,10,9,86.5,0.7091,1
38,72,10,9,79.5,0.7037,1
38,73,10,9,77.0,0.6648,1
38,74,10,9,86.5,0.6852,1
38,75,10,9,79.0,0.7741,1
39,0,5,0,27.5,1.0,2
39,1,5,0,37.5,0.25,3
39,2,5,0,43.0,0.6,2
39,3,5,0,58.5,0.55,2
39,4,5,0,49.0,0.55,2
39,5,6,0,41.5,0.4,3
39,6,6,0,58.5,0.6667,1
39,7,6,0,53.0,0.5222,2
39,8,6,0,52.0,0.4889,2
39,9,6,0,51.5,0.8333,1
39,10,7,0,68.0,0.7143,1
39,11,7,0,69.0,0.627,1
39,12,7,0,67.0,0.6706,1
39,13,7,0,78.5,0.746,1
39,14,7,0,59.5,0.7698,1
39,15,8,0,14.5,0.5357,2
39,16,8,0,22.5,0.2321,3
39,17,8,0,34.0,0.6548,1
39,18,8,0,36.5,0.4881,2
39,19,8,0,49.5,0.5179,2
39,20,9,0,45.5,0.4167,2
39,21,9,0,59.5,0.3981,3
39,22,9,0,69.0,0.5,3
39,23,9,0,69.0,0.6019,2
39,24,9,0,68.5,0.5694,2
39,25,10,0,76.0,0.6222,2
39,26,10,0,75.5,0.7407,1
39,27,10,0,72.5,0.5926,2
39,28,10,0,76.5,0.7852,1
39,29,10,0,87.0,0.7481,1
39,30,11,0,48.0,0.5864,1
39,31,11,0,58.0,0.6939,1
39,32,11,0,70.5,0.6348,1
39,33,11,0,76.5,0.6203,1
39,34,11,0,89.5,0.6712,1
39,35,12,0,82.5,0.7121,1
39,36,12,0,81.0,0.7045,1
39,37,12,0,78.5,0.7626,1
39,38,12,0,82.5,0.7121,1
39,39,12,0,90.0,0.6768,1
39,40,13,0,90.0,0.6677,1
39,41,13,0,92.5,0.6368,1
39,42,13,0,93.5,0.7073,1
39,43,13,0,91.0,0.7019,1
39,44,13,0,84.0,0.7009,1
39,45,14,0,45.5,0.4505,2
39,46,14,0,53.0,0.5526,1
39,47,14,0,81.0,0.4952,2
39,48,14,0,81.5,0.5824,1
39,49,14,0,87.0,0.6996,1
39,50,15,0,87.0,0.6262,1
39,51,14,1,88.0,0.619,1
39,52,12,3,84.5,0.6218,1
39,53,11,4,85.0,0.6111,2
39,54,10,5,85.0,0.6394,2
39,55,11,5,75.0,0.7152,1
39,56,10,6,84.0,0.6606,1
39,57,10,6,81.5,0.6093,1
39,58,10,6,72.5,0.6815,1
39,59,10,6,75.5,0.6481,1
39,60,11,6,82.0,0.5955,1
39,61,11,6,74.0,0.6394,1
39,62,10,7,63.0,0.697,1
39,63,10,7,60.0,0.6926,1
39,64,10,7,68.0,0.6926,1
39,65,11,7,72.5,0.4818,2
39,66,11,7,85.5,0.5924,1
39,67,11,7,90.0,0.7136,1
39,68,11,7,73.5,0.4197,3
39,69,11,7,84.5,0.6606,1
39,70,12,7,76.0,0.5631,2
39,71,11,8,83.0,0.5833,2
39,72,11,8,75.5,0.6652,1
39,73,10,9,88.0,0.7182,1
39,74,10,9,84.5,0.7667,1
39,75,10,9,85.5,0.6741,1
40,0,5,0,39.5,1.0,2
40,1,5,0,34.5,0.85,1
40,2,5,0,55.0,0.85,1
40,3,5,0,50.5,0.7333,1
40,4,5,0,48.5,1.0,1
40,5,6,0,59.5,0.7,1
40,6,6,0,59.5,0.8667,1
40,7,6,0,56.0,0.8667,1
40,8,6,0,46.0,0.6,2
40,9,6,0,65.5,0.8667,1
40,10,7,0,73.0,0.9286,1
40,11,7,0,71.5,0.7381,1
40,12,7,0,67.5,0.7857,1
40,13,7,0,73.5,0.7302,1
40,14,7,0,71.5,0.8016,1
40,15,8,0,4.0,0.5619,1
40,16,8,0,22.5,0.4226,3
40,17,8,0,24.5,0.503,2
40,18,8,0,39.5,0.75,1
40,19,8,0,42.0,0.6845,1
40,20,9,0,54.5,0.7639,1
40,21,9,0,66.0,0.7639,1
40,22,9,0,66.5,0.8333,1
40,23,9,0,71.0,0.8611,1
40,24,9,0,74.0,0.6759,1
40,25,10,0,76.5,0.7148,1
40,26,10,0,68.5,0.7407,1
40,27,10,0,75.5,0.7111,1
40,28,10,0,71.0,0.6963,1
40,29,10,0,76.0,0.7037,1
40,30,11,0,46.5,0.5561,2
40,31,11,0,62.5,0.7121,1
40,32,11,0,84.5,0.597,2
40,33,11,0,82.0,0.597,2
40,34,11,0,86.5,0.7333,1
40,35,12,0,91.5,0.7045,1
40,36,12,0,92.0,0.7424,1
40,37,12,0,86.0,0.7121,1
40,38,12,0,85.0,0.7551,1
40,39,12,0,90.5,0.6566,1
40,40,13,0,82.5,0.6688,1
40,41,13,0,92.0,0.7372,1
40,42,13,0,85.0,0.7137,1
40,43,13,0,91.5,0.7265,1
40,44,13,0,94.5,0.7885,1
40,45,14,0,35.5,0.5749,1
40,46,14,0,79.0,0.585,1
40,47,14,0,87.0,0.7015,1
40,48,14,0,89.5,0.6227,1
40,49,14,0,84.5,0.6722,1
40,50,15,0,92.5,0.6444,1
40,51,15,0,90.5,0.604,2
40,52,15,0,94.0,0.6178,1
40,53,12,3,89.5,0.696,1
40,54,12,3,84.5,0.7652,1
40,55,12,4,86.0,0.7372,1
40,56,12,4,87.5,0.6654,1
40,57,12,4,81.0,0.7247,1
40,58,11,5,74.5,0.7525,1
40,59,11,5,71.5,0.647,1
40,60,11,6,74.0,0.577,2
40,61,11,6,78.5,0.7242,1
40,62,11,6,86.5,0.7212,1
40,63,10,7,84.5,0.7242,1
40,64,10,7,79.0,0.7444,1
40,65,11,7,75.0,0.8,1
40,66,11,7,72.5,0.8364,1
40,67,11,7,66.0,0.7697,1
40,68,10,8,81.0,0.8091,1
40,69,10,8,78.5,0.6907,1
40,70,11,8,80.5,0.6894,1
40,71,11,8,86.0,0.6818,1
40,72,11,8,82.5,0.6667,1
40,73,11,8,81.5,0.6758,1
40,74,11,8,85.5,0.7152,1
40,75,10,9,85.5,0.7333,1
41,0,5,0,10.5,1.0,1
41,1,5,0,31.0,0.5,2
41,2,5,0,49.5,0.45,2
41,3,5,0,59.0,0.5,2
41,4,5,0,62.5,0.7333,1
41,5,6,0,60.5,0.65,1
41,6,6,0,59.5,0.8333,1
41,7,6,0,69.5,0.7667,1
41,8,6,0,56.0,0.7222,1
41,9,6,0,63.5,0.9,1
41,10,7,0,63.0,0.7262,1
41,11,7,0,59.0,0.5397,2
41,12,7,0,56.0,0.6429,2
41,13,7,0,69.0,0.8095,1
41,14,7,0,74.5,0.8016,1
41,15,8,0,19.0,0.375,2
41,16,8,0,29.5,0.1786,4
41,17,8,0,29.0,0.4881,2
41,18,8,0,55.5,0.7619,1
41,19,8,0,54.5,0.8155,1
41,20,9,0,68.5,0.7685,1
41,21,9,0,69.5,0.7361,1
41,22,9,0,75.5,0.7824,1
41,23,9,0,78.0,0.7546,1
41,24,9,0,72.0,0.8333,1
41,25,10,0,82.0,0.7111,1
41,26,10,0,71.0,0.6889,1
41,27,10,0,65.0,0.6963,1
41,28,10,0,74.0,0.7815,1
41,29,10,0,83.5,0.7296,1
41,30,11,0,51.0,0.6515,1
41,31,11,0,70.0,0.6,2
41,32,11,0,85.5,0.6364,1
41,33,11,0,84.0,0.6424,1
41,34,11,0,86.0,0.6939,1
41,35,12,0,79.0,0.5624,1
41,36,12,0,82.0,0.673,1
41,37,12,0,82.0,0.6919,1
41,38,12,0,86.5,0.5821,2
41,39,12,0,81.0,0.678,1
41,40,13,0,87.5,0.6966,1
41,41,13,0,92.0,0.7115,1
41,42,13,0,91.0,0.7265,1
41,43,13,0,87.5,0.688,1
41,44,13,0,79.0,0.7457,1
41,45,14,0,45.0,0.4201,3
41,46,14,0,61.5,0.3441,3
41,47,14,0,63.5,0.5238,2
41,48,14,0,85.0,0.5458,2
41,49,14,0,82.5,0.526,2
41,50,15,0,94.5,0.6667,1
41,51,15,0,83.5,0.6817,1
41,52,14,1,86.5,0.6929,1
41,53,14,1,88.0,0.6978,1
41,54,13,2,88.5,0.6941,1
41,55,12,4,85.5,0.6648,1
41,56,12,4,83.5,0.6641,1
41,57,11,5,89.5,0.6288,1
41,58,11,5,82.5,0.6515,1
41,59,10,6,73.5,0.6667,1
41,60,11,6,74.0,0.647,1
41,61,11,6,61.5,0.5364,2
41,62,11,6,74.0,0.7788,1
41,63,10,7,88.0,0.6879,1
41,64,10,7,84.0,0.7444,1
41,65,11,7,74.0,0.7606,1
41,66,11,7,88.0,0.7333,1
41,67,11,7,79.0,0.7879,1
41,68,11,7,82.0,0.7152,1
41,69,11,7,83.5,0.6652,1
41,70,12,7,79.0,0.6351,1
41,71,12,7,69.5,0.6591,1
41,72,10,9,81.5,0.7455,1
41,73,10,9,78.5,0.6556,1
41,74,9,10,78.5,0.7185,1
41,75,9,10,59.0,0.662,1
42,0,5,0,21.5,1.0,2
42,1,5,0,25.5,0.1,4
42,2,5,0,40.0,0.1,4
42,3,5,0,48.5,0.9,1
42,4,5,0,49.0,0.9,1
42,5,6,0,53.0,0.5667,2
42,6,6,0,60.0,0.8,1
42,7,6,0,55.5,0.7556,1
42,8,6,0,66.5,0.8333,1
42,9,6,0,56.0,0.7,1
42,10,7,0,75.0,0.8571,1
42,11,7,0,70.5,0.6706,1
42,12,7,0,63.5,0.7857,1
42,13,7,0,64.5,0.881,1
42,14,7,0,71.5,0.7024,1
42,15,8,0,0.0,0.6607,2
42,16,8,0,5.0,0.3107,3
42,17,8,0,33.0,0.3988,3
42,18,8,0,37.5,0.6607,2
42,19,8,0,57.5,0.8214,1
42,20,9,0,61.5,0.6111,2
42,21,9,0,64.0,0.6005,1
42,22,9,0,64.5,0.5648,2
42,23,9,0,59.5,0.5139,2
42,24,9,0,67.5,0.662,1
42,25,10,0,67.5,0.5222,2
42,26,10,0,73.5,0.7704,1
42,27,10,0,78.0,0.7056,1
42,28,10,0,76.5,0.7852,1
42,29,10,0,89.5,0.7222,1
42,30,11,0,62.5,0.303,3
42,31,11,0,65.0,0.5515,2
42,32,11,0,72.0,0.6394,2
42,33,11,0,82.5,0.6061,2
42,34,11,0,79.5,0.6727,1
42,35,12,0,80.0,0.5429,2
42,36,12,0,85.5,0.6389,2
42,37,12,0,94.0,0.6869,1
42,38,12,0,83.5,0.7247,1
42,39,12,0,79.5,0.7374,1
42,40,13,0,91.5,0.7436,1
42,41,13,0,89.0,0.6068,1
42,42,13,0,95.5,0.7543,1
42,43,13,0,89.5,0.6966,1
42,44,13,0,91.0,0.6538,1
42,45,14,0,50.5,0.3443,2
42,46,14,0,57.0,0.4707,2
42,47,14,0,73.5,0.5132,2
42,48,14,0,60.0,0.6154,1
42,49,14,0,67.5,0.6575,1
42,50,15,0,86.0,0.6183,1
42,51,15,0,80.5,0.6429,2
42,52,15,0,82.0,0.7063,1
42,53,13,2,94.5,0.6683,1
42,54,12,3,83.5,0.6774,1
42,55,11,5,90.0,0.7244,1
42,56,11,5,80.0,0.6788,1
42,57,11,5,79.0,0.6788,1
42,58,10,6,78.0,0.7273,1
42,59,10,6,83.5,0.7889,1
42,60,11,6,59.0,0.4818,2
42,61,11,6,83.0,0.6385,1
42,62,11,6,78.0,0.7424,1
42,63,10,7,94.5,0.6212,2
42,64,10,7,85.5,0.6037,2
42,65,11,7,87.5,0.6818,1
42,66,11,7,83.5,0.6545,2
42,67,11,7,86.5,0.6333,2
42,68,11,7,92.5,0.6,2
42,69,9,9,90.5,0.7045,1
42,70,10,9,66.5,0.6704,1
42,71,10,9,72.5,0.7315,1
42,72,10,9,75.5,0.8074,1
42,73,10,9,82.0,0.6759,1
42,74,10,9,77.5,0.7037,1
42,75,10,9,87.5,0.7222,1
43,0,5,0,16.5,1.0,1
43,1,5,0,34.5,0.55,2
43,2,5,0,32.5,0.55,2
43,3,5,0,35.5,0.7833,1
43,4,5,0,46.0,0.85,1
43,5,6,0,49.0,0.7333,1
43,6,6,0,61.5,0.6556,1
43,7,6,0,69.5,0.7333,1
43,8,6,0,65.5,0.7111,1
43,9,6,0,73.5,0.8667,1
43,10,7,0,64.0,0.7143,1
43,11,7,0,66.5,0.8333,1
43,12,7,0,60.5,0.8333,1
43,13,7,0,67.5,0.8333,1
43,14,7,0,72.0,0.7222,1
43,15,8,0,5.0,0.2857,3
43,16,8,0,16.5,0.2143,4
43,17,8,0,28.0,0.2857,3
43,18,8,0,30.0,0.5119,2
43,19,8,0,36.5,0.5417,2
43,20,9,0,50.5,0.2917,3
43,21,9,0,58.5,0.5833,1
43,22,9,0,54.5,0.75,1
43,23,9,0,59.5,0.6181,1
43,24,9,0,65.5,0.6921,1
43,25,10,0,71.0,0.5315,2
43,26,10,0,84.5,0.6333,2
43,27,10,0,75.0,0.6444,1
43,28,10,0,85.5,0.7111,1
43,29,10,0,92.5,0.7593,1
43,30,11,0,36.5,0.52,1
43,31,11,0,61.5,0.6242,1
43,32,11,0,71.0,0.6067,1
43,33,11,0,72.0,0.4697,2
43,34,11,0,92.5,0.7515,1
43,35,12,0,77.5,0.6818,1
43,36,12,0,75.5,0.6162,2
43,37,12,0,81.0,0.7197,1
43,38,12,0,90.5,0.6869,1
43,39,12,0,87.5,0.7525,1
43,40,13,0,96.5,0.6987,1
43,41,13,0,89.5,0.6976,1
43,42,13,0,91.5,0.6378,1
43,43,13,0,97.0,0.7201,1
43,44,13,0,89.5,0.6774,1
43,45,14,0,40.5,0.5778,1
43,46,14,0,71.5,0.543,2
43,47,14,0,84.5,0.5672,2
43,48,14,0,94.0,0.6026,2
43,49,14,0,83.5,0.6905,1
43,50,15,0,92.0,0.6873,1
43,51,15,0,87.0,0.6952,1
43,52,13,2,85.5,0.6937,1
43,53,12,3,88.5,0.7073,1
43,54,12,3,77.0,0.702,1
43,55,13,3,85.0,0.6667,1
43,56,12,4,89.5,0.6453,1
43,57,11,5,83.5,0.6818,1
43,58,11,5,85.5,0.6697,1
43,59,11,5,84.0,0.7212,1
43,60,12,5,64.5,0.475,2
43,61,11,6,70.5,0.6717,1
43,62,11,6,68.0,0.703,1
43,63,11,6,79.5,0.7364,1
43,64,11,6,78.5,0.6455,1
43,65,12,6,80.5,0.6338,1
43,66,12,6,82.0,0.6793,1
43,67,11,7,86.5,0.6667,1
43,68,11,7,79.0,0.647,1
43,69,11,7,69.5,0.6788,1
43,70,12,7,81.0,0.6742,1
43,71,11,8,91.5,0.6515,1
43,72,11,8,68.0,0.5955,1
43,73,11,8,73.0,0.5658,1
43,74,10,9,72.0,0.6848,1
43,75,10,9,67.5,0.6667,1
44,0,5,0,3.0,1.0,2
44,1,5,0,48.5,0.7167,1
44,2,5,0,50.5,0.35,2
44,3,5,0,62.0,0.7833,1
44,4,5,0,50.0,0.85,1
44,5,6,0,60.5,0.8333,1
44,6,6,0,69.0,0.8,1
44,7,6,0,62.5,0.7444,1
44,8,6,0,52.0,0.6333,1
44,9,6,0,68.5,0.7111,1
44,10,7,0,65.5,0.6825,1
44,11,7,0,76.5,0.6349,1
44,12,7,0,60.0,0.619,2
44,13,7,0,67.0,0.8571,1
44,14,7,0,73.0,0.8333,1
44,15,8,0,3.0,0.6458,1
44,16,8,0,8.5,0.5774,2
44,17,8,0,17.5,0.7262,1
44,18,8,0,20.5,0.5,2
44,19,8,0,54.5,0.6113,1
44,20,8,1,48.5,0.4464,3
44,21,8,1,62.5,0.7202,1
44,22,8,1,71.0,0.5548,1
44,23,8,1,75.5,0.6071,2
44,24,8,1,70.0,0.9107,1
44,25,9,1,84.5,0.6806,1
44,26,9,1,77.0,0.6551,1
44,27,9,1,70.0,0.7685,1
44,28,9,1,82.5,0.8056,1
44,29,9,1,81.5,0.7824,1
44,30,10,1,37.5,0.5407,2
44,31,10,1,66.0,0.5467,1
44,32,10,1,72.5,0.7444,1
44,33,10,1,82.5,0.6722,1
44,34,10,1,77.0,0.7444,1
44,35,11,1,85.5,0.6273,2
44,36,11,1,85.5,0.6652,1
44,37,11,1,86.0,0.5727,2
44,38,11,1,79.5,0.6485,1
44,39,11,1,76.0,0.7045,1
44,40,12,1,82.0,0.6742,1
44,41,12,1,77.0,0.5927,1
44,42,12,1,78.5,0.6503,1
44,43,12,1,83.5,0.6907,1
44,44,12,1,86.5,0.6591,1
44,45,13,1,42.5,0.481,2
44,46,13,1,56.5,0.5194,2
44,47,13,1,70.0,0.703,1
44,48,13,1,75.5,0.61,1
44,49,13,1,73.0,0.6902,1
44,50,14,1,92.0,0.6694,1
44,51,14,1,93.5,0.7198,1
44,52,14,1,94.0,0.6566,1
44,53,13,2,98.0,0.6786,1
44,54,12,3,92.0,0.6838,1
44,55,12,4,98.5,0.6731,1
44,56,12,4,85.5,0.7197,1
44,57,12,4,93.5,0.6793,1
44,58,11,5,90.0,0.7601,1
44,59,11,5,79.0,0.7515,1
44,60,12,5,65.0,0.5896,2
44,61,11,6,68.5,0.5889,1
44,62,11,6,83.0,0.6061,2
44,63,11,6,84.0,0.6303,2
44,64,11,6,81.5,0.6394,1
44,65,12,6,83.5,0.7424,1
44,66,11,7,76.0,0.6338,2
44,67,11,7,70.5,0.6567,1
44,68,11,7,81.0,0.6879,1
44,69,10,8,77.5,0.6864,1
44,70,11,8,85.0,0.6939,1
44,71,11,8,89.0,0.7091,1
44,72,11,8,84.5,0.7818,1
44,73,11,8,79.5,0.7455,1
44,74,10,9,96.0,0.7,1
44,75,10,9,65.5,0.7019,1
45,0,5,0,31.0,1.0,2
45,1,5,0,53.5,0.4333,2
45,2,5,0,51.0,0.45,2
45,3,5,0,60.5,0.6,2
45,4,5,0,54.0,0.95,1
45,5,6,0,63.5,0.8333,1
45,6,6,0,63.5,0.9,1
45,7,6,0,69.0,0.7111,1
45,8,6,0,61.0,0.9333,1
45,9,6,0,71.5,0.7111,1
45,10,7,0,71.0,0.8333,1
45,11,7,0,57.5,0.881,1
45,12,7,0,64.5,0.8571,1
45,13,7,0,57.0,1.0,1
45,14,7,0,69.0,0.8333,1
45,15,8,0,5.5,0.5917,1
45,16,8,0,28.0,0.3452,2
45,17,8,0,28.0,0.3571,3
45,18,8,0,38.0,0.4107,3
45,19,8,0,49.5,0.4464,3
45,20,9,0,49.0,0.6551,1
45,21,9,0,52.0,0.6852,1
45,22,9,0,59.0,0.7593,1
45,23,9,0,61.5,0.8611,1
45,24,9,0,58.0,0.7685,1
45,25,10,0,68.5,0.7222,1
45,26,10,0,79.0,0.7704,1
45,27,10,0,70.0,0.5556,2
45,28,10,0,82.5,0.7074,1
45,29,10,0,85.0,0.8074,1
45,30,11,0,43.5,0.6727,1
45,31,11,0,59.0,0.6848,1
45,32,11,0,70.0,0.5939,2
45,33,11,0,73.5,0.7091,1
45,34,11,0,83.5,0.5879,2
45,35,12,0,86.5,0.5808,2
45,36,12,0,80.5,0.601,2
45,37,12,0,85.0,0.5821,2
45,38,11,1,82.5,0.6424,2
45,39,11,1,82.5,0.6758,1
45,40,12,1,87.0,0.7374,1
45,41,12,1,83.5,0.7904,1
45,42,12,1,84.5,0.7008,1
45,43,12,1,88.5,0.7828,1
45,44,12,1,82.5,0.6376,1
45,45,13,1,27.5,0.5041,2
45,46,13,1,54.5,0.4165,2
45,47,13,1,76.5,0.4017,2
45,48,13,1,78.5,0.5237,2
45,49,13,1,79.5,0.6709,1
45,50,14,1,89.5,0.6081,2
45,51,13,2,80.0,0.6236,2
45,52,13,2,83.0,0.6325,2
45,53,12,3,92.0,0.688,1
45,54,12,3,89.0,0.7045,1
45,55,10,6,91.5,0.7201,1
45,56,10,6,84.5,0.7593,1
45,57,10,6,83.5,0.6778,1
45,58,10,6,78.5,0.7037,1
45,59,10,6,87.5,0.6889,1
45,60,11,6,68.0,0.5921,1
45,61,11,6,75.5,0.5861,1
45,62,11,6,73.5,0.6179,1
45,63,11,6,74.5,0.5906,1
45,64,11,6,80.5,0.7152,1
45,65,12,6,77.0,0.6982,1
45,66,12,6,82.0,0.6515,1
45,67,11,7,89.5,0.6528,1
45,68,11,7,78.5,0.6788,1
45,69,10,8,79.5,0.6012,1
45,70,11,8,74.0,0.5561,2
45,71,11,8,88.5,0.6424,1
45,72,11,8,77.5,0.6424,1
45,73,10,9,82.0,0.6467,1
45,74,10,9,79.0,0.6333,2
45,75,10,9,87.5,0.7259,1
46,0,5,0,47.0,1.0,1
46,1,5,0,62.5,0.9,1
46,2,5,0,57.0,0.9,1
46,3,5,0,56.5,0.85,1
46,4,5,0,54.5,0.9,1
46,5,6,0,61.5,0.9,1
46,6,6,0,62.0,0.8333,1
46,7,6,0,59.5,0.4333,2
46,8,6,0,60.5,0.6,2
46,9,6,0,68.0,0.8,1
46,10,7,0,58.5,0.4048,3
46,11,7,0,68.0,0.619,2
46,12,7,0,63.0,0.6667,1
46,13,7,0,72.5,0.8095,1
46,14,7,0,76.5,0.7024,1
46,15,8,0,15.5,0.5119,2
46,16,8,0,40.5,0.5536,2
46,17,8,0,32.5,0.3988,3
46,18,8,0,47.5,0.5417,2
46,19,8,0,50.5,0.4643,3
46,20,9,0,53.5,0.4815,2
46,21,9,0,43.5,0.4167,3
46,22,9,0,54.0,0.375,4
46,23,9,0,61.0,0.4755,2
46,24,9,0,59.0,0.6852,1
46,25,10,0,61.5,0.5759,2
46,26,10,0,69.0,0.6537,1
46,27,10,0,79.0,0.55,2
46,28,10,0,79.5,0.623,1
46,29,10,0,75.5,0.6,2
46,30,11,0,35.0,0.4915,2
46,31,11,0,66.5,0.4818,3
46,32,11,0,64.5,0.7091,1
46,33,11,0,85.5,0.6515,1
46,34,11,0,80.0,0.5991,1
46,35,12,0,80.5,0.5859,2
46,36,12,0,88.5,0.6919,1
46,37,12,0,92.5,0.7374,1
46,38,12,0,86.0,0.7247,1
46,39,12,0,77.5,0.7298,1
46,40,13,0,81.0,0.6464,1
46,41,13,0,82.5,0.6709,1
46,42,12,1,87.0,0.6717,1
46,43,12,1,77.0,0.626,1
46,44,12,1,85.5,0.654,1
46,45,13,1,33.0,0.5524,2
46,46,13,1,55.5,0.515,2
46,47,13,1,80.5,0.4893,2
46,48,13,1,82.5,0.6528,1
46,49,13,1,84.0,0.6432,1
46,50,14,1,94.0,0.6236,1
46,51,14,1,89.0,0.6603,1
46,52,12,3,89.5,0.6355,1
46,53,11,4,85.5,0.6667,1
46,54,11,4,82.0,0.6636,1
46,55,10,6,79.5,0.7626,1
46,56,9,7,69.0,0.7519,1
46,57,9,7,79.0,0.7917,1
46,58,9,7,80.0,0.7037,1
46,59,9,7,80.0,0.7315,1
46,60,9,8,55.0,0.7245,1
46,61,9,8,69.0,0.8194,1
46,62,8,9,75.0,0.8333,1
46,63,8,9,86.5,0.8036,1
46,64,8,9,77.0,0.7917,1
46,65,9,9,94.0,0.7917,1
46,66,9,9,73.0,0.7315,1
46,67,9,9,81.5,0.7685,1
46,68,9,9,84.0,0.7361,1
46,69,9,9,86.0,0.6111,2
46,70,10,9,78.0,0.6556,2
46,71,10,9,88.0,0.6185,2
46,72,10,9,90.5,0.7167,1
46,73,10,9,86.5,0.7407,1
46,74,9,10,89.0,0.6333,2
46,75,9,10,67.0,0.713,1
47,0,5,0,0.0,1.0,2
47,1,5,0,28.5,0.4333,2
47,2,5,0,40.0,0.55,2
47,3,5,0,48.5,0.5,2
47,4,5,0,53.5,0.7333,1
47,5,6,0,57.5,0.8333,1
47,6,6,0,55.5,0.9667,1
47,7,6,0,69.0,0.6833,1
47,8,6,0,62.5,0.7333,1
47,9,6,0,56.0,0.9,1
47,10,7,0,64.0,0.746,1
47,11,7,0,66.0,0.9524,1
47,12,7,0,72.5,0.8016,1
47,13,7,0,75.0,0.7857,1
47,14,7,0,76.0,0.746,1
47,15,8,0,17.5,0.7321,1
47,16,8,0,33.0,0.6845,1
47,17,8,0,37.0,0.6667,1
47,18,8,0,47.5,0.2798,4
47,19,8,0,54.0,0.5333,1
47,20,9,0,52.5,0.669,1
47,21,9,0,66.5,0.8194,1
47,22,9,0,79.5,0.787,1
47,23,9,0,74.0,0.7824,1
47,24,9,0,84.0,0.7361,1
47,25,10,0,88.5,0.6815,1
47,26,10,0,68.0,0.6926,1
47,27,10,0,70.5,0.7519,1
47,28,10,0,78.0,0.6778,1
47,29,10,0,77.5,0.8333,1
47,30,11,0,39.0,0.6303,1
47,31,11,0,67.0,0.5667,2
47,32,11,0,69.5,0.5727,2
47,33,11,0,85.0,0.6727,1
47,34,11,0,81.0,0.5576,2
47,35,12,0,85.5,0.7273,1
47,36,12,0,87.0,0.6591,1
47,37,12,0,83.0,0.6881,1
47,38,11,1,89.5,0.6985,1
47,39,11,1,79.5,0.6682,1
47,40,12,1,87.0,0.6843,1
47,41,12,1,91.5,0.6654,1
47,42,12,1,85.0,0.7525,1
47,43,12,1,91.5,0.7045,1
47,44,12,1,94.0,0.6742,1
47,45,13,1,35.5,0.3761,2
47,46,13,1,48.5,0.5662,1
47,47,13,1,74.0,0.4449,3
47,48,13,1,72.5,0.5759,2
47,49,13,1,76.0,0.5288,2
47,50,14,1,90.0,0.4835,2
47,51,14,1,89.5,0.6786,1
47,52,14,1,94.0,0.6923,2
47,53,14,1,94.5,0.6566,1
47,54,12,3,85.0,0.6648,1
47,55,13,3,85.5,0.6115,1
47,56,11,5,87.5,0.6421,1
47,57,11,5,73.5,0.6242,1
47,58,10,6,74.0,0.7545,1
47,59,10,6,75.0,0.7222,1
47,60,11,6,66.5,0.4052,2
47,61,11,6,77.0,0.5348,2
47,62,10,7,79.5,0.5576,2
47,63,10,7,64.0,0.6593,1
47,64,10,7,76.0,0.7,1
47,65,11,7,71.5,0.7545,1
47,66,11,7,77.5,0.7182,1
47,67,10,8,76.5,0.7045,1
47,68,10,8,82.5,0.7185,1
47,69,10,8,86.0,0.7556,1
47,70,11,8,72.0,0.7182,1
47,71,11,8,76.5,0.6606,1
47,72,11,8,78.0,0.6152,2
47,73,11,8,82.5,0.697,1
47,74,11,8,73.5,0.5894,2
47,75,11,8,69.5,0.7091,1
48,0,5,0,14.5,1.0,2
48,1,5,0,37.5,0.85,1
48,2,5,0,49.0,0.85,1
48,3,5,0,59.0,0.7333,1
48,4,5,0,49.5,0.4,2
48,5,6,0,63.0,0.4889,2
48,6,6,0,59.0,0.7111,1
48,7,6,0,57.0,0.7556,1
48,8,6,0,65.5,0.7889,1
48,9,6,0,59.5,0.7444,1
48,10,7,0,67.0,0.6905,1
48,11,7,0,61.0,0.4524,2
48,12,7,0,58.5,0.6429,2
48,13,7,0,64.5,0.7698,1
48,14,7,0,79.5,0.8095,1
48,15,8,0,6.5,0.503,2
48,16,8,0,20.5,0.1071,5
48,17,8,0,38.0,0.375,2
48,18,8,0,46.5,0.6429,1
48,19,8,0,39.5,0.7173,1
48,20,9,0,51.0,0.6019,2
48,21,9,0,59.0,0.7917,1
48,22,9,0,55.5,0.8194,1
48,23,9,0,55.0,0.7361,1
48,24,9,0,54.0,0.8194,1
48,25,10,0,79.0,0.7074,1
48,26,9,1,67.5,0.6852,1
48,27,9,1,69.0,0.5787,2
48,28,9,1,71.5,0.7083,1
48,29,9,1,69.0,0.713,1
48,30,10,1,65.0,0.6,2
48,31,10,1,71.0,0.7556,1
48,32,10,1,69.0,0.6704,1
48,33,10,1,81.5,0.7481,1
48,34,10,1,79.0,0.7667,1
48,35,11,1,88.5,0.6879,1
48,36,11,1,87.5,0.6773,1
48,37,11,1,86.5,0.7106,1
48,38,11,1,86.0,0.6939,1
48,39,11,1,73.0,0.6255,1
48,40,12,1,87.0,0.5366,2
48,41,12,1,93.0,0.5808,2
48,42,12,1,83.0,0.5934,2
