iteration,time_step,coverage_map,score_exchange,component_query,component_response,death_warning,total_messages
34,62,0,52,0,0,0,52
34,63,0,50,0,0,0,50
34,64,0,48,0,0,0,48
34,65,0,50,0,0,0,50
34,66,0,70,5,5,0,80
34,67,0,50,0,0,0,50
34,68,0,46,0,0,0,46
34,69,0,50,0,0,0,50
34,70,0,58,0,0,0,58
34,71,0,56,1,1,0,58
34,72,0,56,0,0,0,56
34,73,0,44,0,0,0,44
34,74,0,42,0,0,0,42
34,75,0,44,0,0,0,44
35,1,0,6,6,6,0,18
35,2,0,14,0,0,0,14
35,3,0,16,0,0,0,16
35,4,0,16,0,0,0,16
35,5,0,14,0,0,0,14
35,6,0,20,5,5,0,30
35,7,0,18,0,0,0,18
35,8,0,20,0,0,0,20
35,9,0,14,0,0,0,14
35,10,0,12,0,0,0,12
35,11,0,26,5,5,0,36
35,12,0,22,0,0,0,22
35,13,0,22,0,0,0,22
35,14,0,32,0,0,0,32
35,15,0,24,0,0,0,24
35,16,0,20,4,4,0,28
35,17,0,30,0,0,0,30
35,18,0,34,0,0,0,34
35,19,0,26,0,0,0,26
35,20,0,28,0,0,0,28
35,21,0,30,5,5,0,40
35,22,0,36,0,0,0,36
35,23,0,34,0,0,0,34
35,24,0,32,0,0,0,32
35,25,0,38,0,0,0,38
35,26,0,50,4,4,0,58
35,27,0,66,0,0,0,66
35,28,0,54,0,0,0,54
35,29,0,44,0,0,0,44
35,30,0,42,0,0,0,42
35,31,0,46,6,6,0,58
35,32,0,36,0,0,0,36
35,33,0,36,0,0,0,36
35,34,0,60,0,0,0,60
35,35,0,52,0,0,0,52
35,36,0,54,0,0,0,54
35,37,0,58,0,0,0,58
35,38,0,62,0,0,0,62
35,39,0,50,0,0,0,50
35,40,0,52,0,0,0,52
35,41,0,46,0,0,0,46
35,42,0,56,0,0,0,56
35,43,0,48,0,0,0,48
35,44,0,60,0,0,0,60
35,45,0,66,0,0,0,66
35,46,0,42,0,0,0,42
35,47,0,52,0,0,0,52
35,48,0,60,0,0,0,60
35,49,0,48,0,0,0,48
35,50,0,66,0,0,0,66
35,51,0,62,6,6,0,74
35,52,0,76,0,0,0,76
35,53,0,74,0,0,0,74
35,54,0,56,0,0,0,56
35,55,0,60,0,0,0,60
35,56,0,56,2,2,0,60
35,57,0,56,0,0,0,56
35,58,0,68,0,0,0,68
35,59,0,54,0,0,0,54
35,60,0,46,0,0,3,49
35,61,0,38,5,5,0,48
35,62,0,46,0,0,0,46
35,63,0,58,0,0,0,58
35,64,0,64,0,0,0,64
35,65,0,44,0,0,0,44
35,66,0,48,3,3,0,54
35,67,0,52,0,0,0,52
35,68,0,50,0,0,0,50
35,69,0,44,0,0,0,44
35,70,0,48,0,0,0,48
35,71,0,38,0,0,0,38
35,72,0,52,0,0,0,52
35,73,0,56,0,0,0,56
35,74,0,62,0,0,0,62
35,75,0,48,0,0,0,48
36,1,0,10,10,10,0,30
36,2,0,4,0,0,0,4
36,3,0,6,0,0,0,6
36,4,0,12,0,0,0,12
36,5,0,10,0,0,0,10
36,6,0,8,0,0,0,8
36,7,0,10,0,0,0,10
36,8,0,12,0,0,0,12
36,9,0,16,0,0,0,16
36,10,0,20,0,0,0,20
36,11,0,26,3,3,0,32
36,12,0,22,0,0,0,22
36,13,0,22,0,0,0,22
36,14,0,34,0,0,0,34
36,15,0,28,0,0,0,28
36,16,0,24,4,4,0,32
36,17,0,28,0,0,0,28
36,18,0,22,0,0,0,22
36,19,0,22,0,0,0,22
36,20,0,28,0,0,0,28
36,21,0,42,6,6,0,54
36,22,0,34,0,0,0,34
36,23,0,46,0,0,0,46
36,24,0,46,0,0,0,46
36,25,0,42,0,0,0,42
36,26,0,46,4,4,0,54
36,27,0,44,0,0,0,44
36,28,0,44,0,0,0,44
36,29,0,42,0,0,0,42
36,30,0,48,0,0,0,48
36,31,0,38,5,5,0,48
36,32,0,48,0,0,0,48
36,33,0,44,0,0,0,44
36,34,0,50,0,0,0,50
36,35,0,48,0,0,0,48
36,36,0,58,0,0,0,58
36,37,0,64,0,0,0,64
36,38,0,62,0,0,0,62
36,39,0,60,0,0,0,60
36,40,0,56,0,0,0,56
36,41,0,66,0,0,0,66
36,42,0,70,0,0,0,70
36,43,0,68,0,0,0,68
36,44,0,60,0,0,0,60
36,45,0,58,0,0,0,58
36,46,0,56,5,5,0,66
36,47,0,66,0,0,0,66
36,48,0,66,0,0,0,66
36,49,0,72,0,0,0,72
36,50,0,90,0,0,0,90
36,51,0,98,9,9,0,116
36,52,0,88,0,0,0,88
36,53,0,80,0,0,0,80
36,54,0,66,0,0,0,66
36,55,0,66,0,0,0,66
36,56,0,44,0,0,0,44
36,57,0,64,0,0,0,64
36,58,0,60,0,0,0,60
36,59,0,64,0,0,0,64
36,60,0,56,0,0,0,56
36,61,0,36,4,4,0,44
36,62,0,30,0,0,0,30
36,63,0,48,0,0,0,48
36,64,0,42,0,0,0,42
36,65,0,44,0,0,0,44
36,66,0,48,1,1,0,50
36,67,0,50,0,0,0,50
36,68,0,50,0,0,0,50
36,69,0,56,0,0,0,56
36,70,0,54,0,0,0,54
36,71,0,46,2,2,0,50
36,72,0,44,0,0,0,44
36,73,0,54,0,0,0,54
36,74,0,50,0,0,0,50
36,75,0,58,0,0,0,58
37,1,0,8,8,8,0,24
37,2,0,2,0,0,0,2
37,3,0,6,0,0,0,6
37,4,0,14,0,0,0,14
37,5,0,16,0,0,0,16
37,6,0,12,1,1,0,14
37,7,0,18,0,0,0,18
37,8,0,12,0,0,0,12
37,9,0,18,0,0,0,18
37,10,0,16,0,0,0,16
37,11,0,20,0,0,0,20
37,12,0,20,0,0,0,20
37,13,0,22,0,0,0,22
37,14,0,30,0,0,0,30
37,15,0,28,0,0,0,28
37,16,0,20,5,5,0,30
37,17,0,12,0,0,0,12
37,18,0,18,0,0,0,18
37,19,0,30,0,0,0,30
37,20,0,28,0,0,0,28
37,21,0,30,4,4,0,38
37,22,0,24,0,0,0,24
37,23,0,42,0,0,0,42
37,24,0,24,0,0,0,24
37,25,0,28,0,0,0,28
37,26,0,34,0,0,0,34
37,27,0,28,0,0,0,28
37,28,0,42,0,0,0,42
37,29,0,38,0,0,0,38
37,30,0,42,0,0,0,42
37,31,0,42,4,4,0,50
37,32,0,42,0,0,0,42
37,33,0,48,0,0,0,48
37,34,0,44,0,0,0,44
37,35,0,52,0,0,0,52
37,36,0,54,3,3,0,60
37,37,0,64,0,0,0,64
37,38,0,62,0,0,0,62
37,39,0,60,0,0,0,60
37,40,0,68,0,0,0,68
37,41,0,62,0,0,0,62
37,42,0,70,0,0,0,70
37,43,0,76,0,0,0,76
37,44,0,68,0,0,0,68
37,45,0,68,0,0,0,68
37,46,0,36,0,0,0,36
37,47,0,38,0,0,0,38
37,48,0,62,0,0,0,62
37,49,0,56,0,0,0,56
37,50,0,62,0,0,0,62
37,51,0,72,4,4,0,80
37,52,0,74,0,0,0,74
37,53,0,70,0,0,0,70
37,54,0,66,0,0,0,66
37,55,0,56,0,0,0,56
37,56,0,46,2,2,0,50
37,57,0,52,0,0,0,52
37,58,0,44,0,0,0,44
37,59,0,52,0,0,0,52
37,60,0,60,0,0,0,60
37,61,0,50,2,2,0,54
37,62,0,32,0,0,0,32
37,63,0,42,0,0,0,42
37,64,0,46,0,0,0,46
37,65,0,48,0,0,0,48
37,66,0,60,7,7,0,74
37,67,0,64,0,0,0,64
37,68,0,48,0,0,0,48
37,69,0,46,0,0,0,46
37,70,0,38,0,0,0,38
37,71,0,42,3,3,0,48
37,72,0,46,0,0,0,46
37,73,0,40,0,0,0,40
37,74,0,44,0,0,0,44
37,75,0,42,0,0,0,42
38,1,0,10,10,10,0,30
38,2,0,6,0,0,0,6
38,3,0,6,0,0,0,6
38,4,0,18,0,0,0,18
38,5,0,14,0,0,0,14
38,6,0,16,0,0,0,16
38,7,0,10,0,0,0,10
38,8,0,14,0,0,0,14
38,9,0,18,0,0,0,18
38,10,0,16,0,0,0,16
38,11,0,24,4,4,0,32
38,12,0,26,0,0,0,26
38,13,0,24,0,0,0,24
38,14,0,26,0,0,0,26
38,15,0,24,0,0,0,24
38,16,0,16,2,2,0,20
38,17,0,18,0,0,0,18
38,18,0,18,0,0,0,18
38,19,0,22,0,0,0,22
38,20,0,24,0,0,0,24
38,21,0,42,7,7,0,56
38,22,0,38,0,0,0,38
38,23,0,30,0,0,0,30
38,24,0,24,0,0,0,24
38,25,0,28,0,0,0,28
38,26,0,32,0,0,0,32
38,27,0,34,0,0,0,34
38,28,0,24,0,0,0,24
38,29,0,28,0,0,0,28
38,30,0,34,0,0,0,34
38,31,0,38,5,5,0,48
38,32,0,40,0,0,0,40
38,33,0,30,0,0,0,30
38,34,0,38,0,0,0,38
38,35,0,50,0,0,0,50
38,36,0,56,6,6,0,68
38,37,0,60,0,0,0,60
38,38,0,64,0,0,0,64
38,39,0,56,0,0,0,56
38,40,0,54,0,0,0,54
38,41,0,58,8,8,0,74
38,42,0,66,0,0,0,66
38,43,0,64,0,0,0,64
38,44,0,64,0,0,0,64
38,45,0,64,0,0,0,64
38,46,0,60,5,5,0,70
38,47,0,64,0,0,0,64
38,48,0,68,0,0,0,68
38,49,0,56,0,0,0,56
38,50,0,60,0,0,0,60
38,51,0,74,0,0,0,74
38,52,0,64,0,0,0,64
38,53,0,76,0,0,0,76
38,54,0,74,0,0,0,74
38,55,0,72,0,0,0,72
38,56,0,42,3,3,0,48
38,57,0,38,0,0,0,38
38,58,0,42,0,0,0,42
38,59,0,30,0,0,0,30
38,60,0,38,0,0,0,38
38,61,0,28,0,0,0,28
38,62,0,34,0,0,0,34
38,63,0,48,0,0,0,48
38,64,0,50,0,0,0,50
38,65,0,36,0,0,0,36
38,66,0,58,8,8,0,74
38,67,0,44,0,0,0,44
38,68,0,46,0,0,0,46
38,69,0,40,0,0,0,40
38,70,0,44,0,0,0,44
38,71,0,42,1,1,0,44
38,72,0,38,0,0,0,38
38,73,0,42,0,0,0,42
38,74,0,38,0,0,0,38
38,75,0,46,0,0,0,46
39,1,0,6,6,6,0,18
39,2,0,2,0,0,0,2
39,3,0,6,0,0,0,6
39,4,0,12,0,0,0,12
39,5,0,12,0,0,0,12
39,6,0,24,3,3,0,30
39,7,0,20,0,0,0,20
39,8,0,24,0,0,0,24
39,9,0,16,0,0,0,16
39,10,0,26,0,0,0,26
39,11,0,14,0,0,0,14
39,12,0,18,0,0,0,18
39,13,0,24,0,0,0,24
39,14,0,32,0,0,0,32
39,15,0,32,0,0,0,32
39,16,0,16,3,3,0,22
39,17,0,26,0,0,0,26
39,18,0,22,0,0,0,22
39,19,0,22,0,0,0,22
39,20,0,28,0,0,0,28
39,21,0,30,4,4,0,38
39,22,0,28,0,0,0,28
39,23,0,28,0,0,0,28
39,24,0,28,0,0,0,28
39,25,0,34,0,0,0,34
39,26,0,48,7,7,0,62
39,27,0,46,0,0,0,46
39,28,0,44,0,0,0,44
39,29,0,46,0,0,0,46
39,30,0,44,0,0,0,44
39,31,0,36,5,5,0,46
39,32,0,28,0,0,0,28
39,33,0,32,0,0,0,32
39,34,0,68,0,0,0,68
39,35,0,56,0,0,0,56
39,36,0,64,2,2,0,68
39,37,0,62,0,0,0,62
39,38,0,60,0,0,0,60
39,39,0,58,0,0,0,58
39,40,0,70,0,0,0,70
39,41,0,74,0,0,0,74
39,42,0,50,0,0,0,50
39,43,0,60,0,0,0,60
39,44,0,70,0,0,0,70
39,45,0,54,0,0,0,54
39,46,0,56,0,0,0,56
39,47,0,50,0,0,0,50
39,48,0,68,0,0,0,68
39,49,0,66,0,0,0,66
39,50,0,82,0,0,0,82
39,51,0,82,5,5,0,92
39,52,0,72,0,0,0,72
39,53,0,78,0,0,0,78
39,54,0,84,0,0,0,84
39,55,0,40,0,0,0,40
39,56,0,52,0,0,0,52
39,57,0,30,0,0,0,30
39,58,0,44,0,0,0,44
39,59,0,54,0,0,0,54
39,60,0,34,0,0,0,34
39,61,0,30,1,1,0,32
39,62,0,38,0,0,0,38
39,63,0,42,0,0,0,42
39,64,0,34,0,0,0,34
39,65,0,42,0,0,0,42
39,66,0,42,5,5,0,52
39,67,0,32,0,0,0,32
39,68,0,34,0,0,0,34
39,69,0,44,0,0,0,44
39,70,0,38,0,0,0,38
39,71,0,38,3,3,0,44
39,72,0,52,0,0,0,52
39,73,0,52,0,0,0,52
39,74,0,46,0,0,0,46
39,75,0,36,0,0,0,36
40,1,0,6,6,6,0,18
40,2,0,2,0,0,0,2
40,3,0,8,0,0,0,8
40,4,0,16,0,0,0,16
40,5,0,16,0,0,0,16
40,6,0,14,0,0,0,14
40,7,0,14,0,0,0,14
40,8,0,22,0,0,0,22
40,9,0,22,0,0,0,22
40,10,0,14,0,0,0,14
40,11,0,24,0,0,0,24
40,12,0,20,0,0,0,20
40,13,0,22,0,0,0,22
40,14,0,20,0,0,0,20
40,15,0,28,0,0,0,28
40,16,0,36,4,4,0,44
40,17,0,16,0,0,0,16
40,18,0,18,0,0,0,18
40,19,0,18,0,0,0,18
40,20,0,26,0,0,0,26
40,21,0,34,4,4,0,42
40,22,0,38,0,0,0,38
40,23,0,38,0,0,0,38
40,24,0,38,0,0,0,38
40,25,0,30,0,0,0,30
40,26,0,42,2,2,0,46
40,27,0,52,0,0,0,52
40,28,0,48,0,0,0,48
40,29,0,52,0,0,0,52
40,30,0,58,0,0,0,58
40,31,0,52,7,7,0,66
40,32,0,24,0,0,0,24
40,33,0,54,0,0,0,54
40,34,0,32,0,0,0,32
40,35,0,34,0,0,0,34
40,36,0,48,0,0,0,48
40,37,0,50,0,0,0,50
40,38,0,44,0,0,0,44
40,39,0,68,0,0,0,68
40,40,0,58,0,0,0,58
40,41,0,70,2,2,0,74
40,42,0,80,0,0,0,80
40,43,0,60,0,0,0,60
40,44,0,66,0,0,0,66
40,45,0,66,0,0,0,66
40,46,0,50,1,1,0,52
40,47,0,56,0,0,0,56
40,48,0,70,0,0,0,70
40,49,0,72,0,0,0,72
40,50,0,60,0,0,0,60
40,51,0,74,6,6,0,86
40,52,0,84,0,0,0,84
40,53,0,64,0,0,0,64
40,54,0,56,0,0,0,56
40,55,0,58,0,0,0,58
40,56,0,44,6,6,0,56
40,57,0,48,0,0,0,48
40,58,0,48,0,0,0,48
40,59,0,42,0,0,0,42
40,60,0,50,0,0,0,50
40,61,0,48,8,8,0,64
40,62,0,38,0,0,0,38
40,63,0,42,0,0,0,42
40,64,0,34,0,0,0,34
40,65,0,36,0,0,0,36
40,66,0,48,3,3,0,54
40,67,0,40,0,0,0,40
40,68,0,40,0,0,0,40
40,69,0,42,0,0,0,42
40,70,0,38,0,0,0,38
40,71,0,48,1,1,0,50
40,72,0,48,0,0,0,48
40,73,0,58,0,0,0,58
40,74,0,48,0,0,0,48
40,75,0,38,0,0,0,38
41,1,0,8,8,8,0,24
41,2,0,6,0,0,0,6
41,3,0,10,0,0,0,10
41,4,0,14,0,0,0,14
41,5,0,4,0,0,0,4
41,6,0,10,0,0,0,10
41,7,0,12,0,0,0,12
41,8,0,16,0,0,0,16
41,9,0,22,0,0,0,22
41,10,0,24,0,0,0,24
41,11,0,22,0,0,0,22
41,12,0,22,0,0,0,22
41,13,0,20,0,0,0,20
41,14,0,22,0,0,0,22
41,15,0,24,0,0,0,24
41,16,0,28,4,4,0,36
41,17,0,18,0,0,0,18
41,18,0,22,0,0,0,22
41,19,0,18,0,0,0,18
41,20,0,32,0,0,0,32
41,21,0,22,2,2,0,26
41,22,0,42,0,0,0,42
41,23,0,32,0,0,0,32
41,24,0,34,0,0,0,34
41,25,0,34,0,0,0,34
41,26,0,34,3,3,0,40
41,27,0,30,0,0,0,30
41,28,0,40,0,0,0,40
41,29,0,50,0,0,0,50
41,30,0,42,0,0,0,42
41,31,0,34,3,3,0,40
41,32,0,32,0,0,0,32
41,33,0,46,0,0,0,46
41,34,0,44,0,0,0,44
41,35,0,42,0,0,0,42
41,36,0,44,1,1,0,46
41,37,0,58,0,0,0,58
41,38,0,58,0,0,0,58
41,39,0,58,0,0,0,58
41,40,0,64,0,0,0,64
41,41,0,66,6,6,0,78
41,42,0,76,0,0,0,76
41,43,0,62,0,0,0,62
41,44,0,84,0,0,0,84
41,45,0,70,0,0,0,70
41,46,0,60,6,6,0,72
41,47,0,54,0,0,0,54
41,48,0,68,0,0,0,68
41,49,0,60,0,0,0,60
41,50,0,74,0,0,0,74
41,51,0,90,5,5,0,100
41,52,0,84,0,0,0,84
41,53,0,86,0,0,0,86
41,54,0,80,0,0,0,80
41,55,0,58,0,0,0,58
41,56,0,60,0,0,0,60
41,57,0,60,0,0,0,60
41,58,0,52,0,0,0,52
41,59,0,56,0,0,0,56
41,60,0,48,0,0,0,48
41,61,0,60,3,3,3,69
41,62,0,46,0,0,0,46
41,63,0,44,0,0,0,44
41,64,0,48,0,0,0,48
41,65,0,46,0,0,0,46
41,66,0,48,0,0,0,48
41,67,0,40,0,0,0,40
41,68,0,38,0,0,0,38
41,69,0,48,0,0,0,48
41,70,0,44,0,0,0,44
41,71,0,62,1,1,0,64
41,72,0,48,0,0,0,48
41,73,0,40,0,0,0,40
41,74,0,46,0,0,0,46
41,75,0,36,0,0,0,36
42,1,0,6,6,6,0,18
42,2,0,4,0,0,0,4
42,3,0,10,0,0,0,10
42,4,0,8,0,0,0,8
42,5,0,18,0,0,0,18
42,6,0,24,5,5,0,34
42,7,0,12,0,0,0,12
42,8,0,24,0,0,0,24
42,9,0,18,0,0,0,18
42,10,0,18,0,0,0,18
42,11,0,20,0,0,0,20
42,12,0,32,0,0,0,32
42,13,0,22,0,0,0,22
42,14,0,24,0,0,0,24
42,15,0,24,0,0,0,24
42,16,0,14,0,0,0,14
42,17,0,10,0,0,0,10
42,18,0,28,0,0,0,28
42,19,0,24,0,0,0,24
42,20,0,26,0,0,0,26
42,21,0,38,1,1,0,40
42,22,0,48,0,0,0,48
42,23,0,42,0,0,0,42
42,24,0,42,0,0,0,42
42,25,0,42,0,0,0,42
42,26,0,52,0,0,0,52
42,27,0,44,0,0,0,44
42,28,0,48,0,0,0,48
42,29,0,44,0,0,0,44
42,30,0,44,0,0,0,44
42,31,0,36,5,5,0,46
42,32,0,38,0,0,0,38
42,33,0,42,0,0,0,42
42,34,0,42,0,0,0,42
42,35,0,52,0,0,0,52
42,36,0,56,0,0,0,56
42,37,0,56,0,0,0,56
42,38,0,66,0,0,0,66
42,39,0,56,0,0,0,56
42,40,0,66,0,0,0,66
42,41,0,60,0,0,0,60
42,42,0,62,0,0,0,62
42,43,0,64,0,0,0,64
42,44,0,60,0,0,0,60
42,45,0,72,0,0,0,72
42,46,0,52,6,6,0,64
42,47,0,56,0,0,0,56
42,48,0,72,0,0,0,72
42,49,0,74,0,0,0,74
42,50,0,60,0,0,0,60
42,51,0,62,1,1,0,64
42,52,0,60,0,0,0,60
42,53,0,62,0,0,2,64
42,54,0,72,0,0,0,72
42,55,0,38,0,0,0,38
42,56,0,50,2,2,0,54
42,57,0,60,0,0,0,60
42,58,0,48,0,0,0,48
42,59,0,50,0,0,0,50
42,60,0,66,0,0,0,66
42,61,0,68,1,1,0,70
42,62,0,54,0,0,0,54
42,63,0,48,0,0,0,48
42,64,0,52,0,0,0,52
42,65,0,52,0,0,0,52
42,66,0,44,1,1,0,46
42,67,0,54,0,0,0,54
42,68,0,36,0,0,0,36
42,69,0,30,0,0,0,30
42,70,0,34,0,0,0,34
42,71,0,36,0,0,0,36
42,72,0,46,0,0,0,46
42,73,0,42,0,0,0,42
42,74,0,40,0,0,0,40
42,75,0,64,0,0,0,64
43,1,0,10,10,10,0,30
43,2,0,8,0,0,0,8
43,3,0,8,0,0,0,8
43,4,0,12,0,0,0,12
43,5,0,12,0,0,0,12
43,6,0,22,3,3,0,28
43,7,0,24,0,0,0,24
43,8,0,22,0,0,0,22
43,9,0,16,0,0,0,16
43,10,0,20,0,0,0,20
43,11,0,24,0,0,0,24
43,12,0,18,0,0,0,18
43,13,0,28,0,0,0,28
43,14,0,24,0,0,0,24
43,15,0,24,0,0,0,24
43,16,0,12,1,1,0,14
43,17,0,14,0,0,0,14
43,18,0,18,0,0,0,18
43,19,0,18,0,0,0,18
43,20,0,20,0,0,0,20
43,21,0,46,7,7,0,60
43,22,0,42,0,0,0,42
43,23,0,42,0,0,0,42
43,24,0,38,0,0,0,38
43,25,0,38,0,0,0,38
43,26,0,48,7,7,0,62
43,27,0,46,0,0,0,46
43,28,0,48,0,0,0,48
43,29,0,42,0,0,0,42
43,30,0,50,0,0,0,50
43,31,0,44,4,4,0,52
43,32,0,38,0,0,0,38
43,33,0,58,0,0,0,58
43,34,0,52,0,0,0,52
43,35,0,54,0,0,0,54
43,36,0,60,3,3,0,66
43,37,0,68,0,0,0,68
43,38,0,62,0,0,0,62
43,39,0,60,0,0,0,60
43,40,0,60,0,0,0,60
43,41,0,64,6,6,0,76
43,42,0,74,0,0,0,74
43,43,0,68,0,0,0,68
43,44,0,62,0,0,0,62
43,45,0,60,0,0,0,60
43,46,0,48,1,1,0,50
43,47,0,58,0,0,0,58
43,48,0,74,0,0,0,74
43,49,0,72,0,0,0,72
43,50,0,64,0,0,0,64
43,51,0,82,6,6,0,94
43,52,0,78,0,0,0,78
43,53,0,76,0,0,0,76
43,54,0,70,0,0,0,70
43,55,0,70,0,0,0,70
43,56,0,46,2,2,0,50
43,57,0,52,0,0,7,59
43,58,0,60,0,0,0,60
43,59,0,56,0,0,0,56
43,60,0,46,0,0,0,46
43,61,0,32,2,2,0,36
43,62,0,34,0,0,0,34
43,63,0,40,0,0,0,40
43,64,0,44,0,0,0,44
43,65,0,54,0,0,0,54
43,66,0,44,5,5,0,54
43,67,0,42,0,0,0,42
43,68,0,54,0,0,0,54
43,69,0,44,0,0,0,44
43,70,0,52,0,0,5,57
43,71,0,42,0,0,0,42
43,72,0,38,0,0,0,38
43,73,0,44,0,0,0,44
43,74,0,38,0,0,0,38
43,75,0,44,0,0,0,44
44,1,0,6,6,6,0,18
44,2,0,12,0,0,0,12
44,3,0,12,0,0,0,12
44,4,0,16,0,0,0,16
44,5,0,14,0,0,0,14
44,6,0,24,4,4,0,32
44,7,0,14,0,0,0,14
44,8,0,14,0,0,0,14
44,9,0,12,0,0,0,12
44,10,0,20,0,0,0,20
44,11,0,26,3,3,0,32
44,12,0,22,0,0,0,22
44,13,0,14,0,0,0,14
44,14,0,24,0,0,0,24
44,15,0,28,0,0,0,28
44,16,0,26,0,0,0,26
44,17,0,18,0,0,0,18
44,18,0,18,0,0,0,18
44,19,0,18,0,0,0,18
44,20,0,8,0,0,0,8
44,21,0,24,2,2,0,28
44,22,0,16,0,0,0,16
44,23,0,28,0,0,0,28
44,24,0,30,0,0,0,30
44,25,0,30,0,0,0,30
44,26,0,30,0,0,0,30
44,27,0,20,0,0,0,20
44,28,0,36,0,0,0,36
44,29,0,38,0,0,0,38
44,30,0,40,0,0,0,40
44,31,0,16,1,1,0,18
44,32,0,40,0,0,0,40
44,33,0,50,0,0,0,50
44,34,0,44,0,0,0,44
44,35,0,44,0,0,0,44
44,36,0,52,4,4,0,60
44,37,0,70,0,0,0,70
44,38,0,54,0,0,0,54
44,39,0,52,0,0,0,52
44,40,0,68,0,0,0,68
44,41,0,64,0,0,0,64
44,42,0,52,0,0,0,52
44,43,0,46,0,0,0,46
44,44,0,48,0,0,0,48
44,45,0,70,0,0,0,70
44,46,0,42,2,2,0,46
44,47,0,48,0,0,0,48
44,48,0,46,0,0,0,46
44,49,0,40,0,0,0,40
44,50,0,52,0,0,0,52
44,51,0,72,4,4,0,80
44,52,0,44,0,0,0,44
44,53,0,46,0,0,0,46
44,54,0,48,0,0,0,48
44,55,0,30,0,0,0,30
44,56,0,52,1,1,0,54
44,57,0,52,0,0,0,52
44,58,0,56,0,0,0,56
44,59,0,48,0,0,0,48
44,60,0,50,0,0,0,50
44,61,0,34,6,6,0,46
44,62,0,26,0,0,0,26
44,63,0,30,0,0,0,30
44,64,0,28,0,0,0,28
44,65,0,36,0,0,0,36
44,66,0,38,0,0,0,38
44,67,0,52,0,0,0,52
44,68,0,42,0,0,0,42
44,69,0,52,0,0,0,52
44,70,0,56,0,0,0,56
44,71,0,40,0,0,0,40
44,72,0,60,0,0,0,60
44,73,0,64,0,0,0,64
44,74,0,46,0,0,0,46
44,75,0,52,0,0,0,52
45,1,0,6,6,6,0,18
45,2,0,6,0,0,0,6
45,3,0,8,0,0,0,8
45,4,0,10,0,0,0,10
45,5,0,10,0,0,0,10
45,6,0,14,0,0,0,14
45,7,0,16,0,0,0,16
45,8,0,16,0,0,0,16
45,9,0,18,0,0,0,18
45,10,0,20,0,0,0,20
45,11,0,24,1,1,0,26
45,12,0,22,0,0,0,22
45,13,0,24,0,0,0,24
45,14,0,26,0,0,0,26
45,15,0,28,0,0,0,28
45,16,0,34,1,1,0,36
45,17,0,26,0,0,0,26
45,18,0,22,0,0,0,22
45,19,0,42,0,0,0,42
45,20,0,36,0,0,0,36
45,21,0,32,4,4,0,40
45,22,0,22,0,0,0,22
45,23,0,22,0,0,0,22
45,24,0,38,0,0,0,38
45,25,0,32,0,0,0,32
45,26,0,44,6,6,0,56
45,27,0,50,0,0,0,50
45,28,0,40,0,0,0,40
45,29,0,34,0,0,0,34
45,30,0,36,0,0,0,36
45,31,0,36,2,2,0,40
45,32,0,32,0,0,0,32
45,33,0,42,0,0,0,42
45,34,0,56,0,0,0,56
45,35,0,50,0,0,0,50
45,36,0,42,0,0,0,42
45,37,0,64,0,0,0,64
45,38,0,40,0,0,0,40
45,39,0,46,0,0,0,46
45,40,0,60,0,0,0,60
45,41,0,60,5,5,0,70
45,42,0,56,0,0,0,56
45,43,0,64,0,0,0,64
45,44,0,56,0,0,0,56
45,45,0,54,0,0,0,54
45,46,0,58,7,7,0,72
45,47,0,50,0,0,0,50
45,48,0,38,0,0,0,38
45,49,0,48,0,0,0,48
45,50,0,50,0,0,0,50
45,51,0,52,1,1,0,54
45,52,0,64,0,0,0,64
45,53,0,50,0,0,6,56
45,54,0,48,0,0,0,48
45,55,0,32,0,0,0,32
45,56,0,34,0,0,0,34
45,57,0,36,0,0,0,36
45,58,0,30,0,0,0,30
45,59,0,32,0,0,0,32
45,60,0,46,0,0,0,46
45,61,0,32,5,5,0,42
45,62,0,36,0,0,0,36
45,63,0,38,0,0,0,38
45,64,0,46,0,0,0,46
45,65,0,48,0,0,0,48
45,66,0,48,1,1,0,50
45,67,0,62,0,0,0,62
45,68,0,48,0,0,0,48
45,69,0,52,0,0,0,52
45,70,0,52,0,0,0,52
45,71,0,56,5,5,0,66
45,72,0,54,0,0,0,54
45,73,0,50,0,0,0,50
45,74,0,40,0,0,0,40
45,75,0,42,0,0,0,42
46,1,0,10,10,10,0,30
46,2,0,8,0,0,0,8
46,3,0,14,0,0,0,14
46,4,0,10,0,0,0,10
46,5,0,16,0,0,0,16
46,6,0,20,4,4,0,28
46,7,0,18,0,0,0,18
46,8,0,22,0,0,0,22
46,9,0,22,0,0,0,22
46,10,0,18,0,0,0,18
46,11,0,26,3,3,0,32
46,12,0,30,0,0,0,30
46,13,0,18,0,0,0,18
46,14,0,16,0,0,0,16
46,15,0,20,0,0,0,20
46,16,0,16,3,3,0,22
46,17,0,10,0,0,0,10
46,18,0,22,0,0,0,22
46,19,0,20,0,0,0,20
46,20,0,26,0,0,0,26
46,21,0,34,4,4,0,42
46,22,0,30,0,0,0,30
46,23,0,38,0,0,0,38
46,24,0,40,0,0,0,40
46,25,0,42,0,0,0,42
46,26,0,38,3,3,0,44
46,27,0,54,0,0,0,54
46,28,0,46,0,0,0,46
46,29,0,42,0,0,0,42
46,30,0,52,0,0,0,52
46,31,0,42,4,4,0,50
46,32,0,34,0,0,0,34
46,33,0,32,0,0,0,32
